기초시군구(관할관청),업체명,연락처,폐기물구분,폐기물명,연간배출량(톤)
충청남도 논산시,논산계룡축협식육유통센타,041-742-3223,사업장배출시설계폐기물,그 밖의 폐수처리오니,2814.33
충청남도 논산시,논산계룡축협식육유통센타,041-742-3223,사업장배출시설계폐기물,축산물가공잔재물(동물성 유지류는 제외한다),3278.54
충청남도 논산시,논산계룡축협식육유통센타,041-742-3223,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),68.72
충청남도 논산시,논산계룡축협식육유통센타,041-742-3223,사업장생활계폐기물,음식물류폐기물,0.588
충청남도 논산시,신평식품(주),041-742-8121,사업장생활계폐기물,그 밖의 동물성잔재물,651.6
충청남도 논산시,에이치알씨(주)논산지점,041-742-7791,사업장배출시설계폐기물,가전제품회수폐냉매물질,2.19
충청남도 논산시,에이치알씨(주)논산지점,041-742-7791,사업장배출시설계폐기물,그 밖의 폐기물,91.36
충청남도 논산시,에이치알씨(주)논산지점,041-742-7791,사업장배출시설계폐기물,그 밖의 폐유리,200.945
충청남도 논산시,에이치알씨(주)논산지점,041-742-7791,사업장배출시설계폐기물,그 밖의 폐합성고분자화합물(합성수지류로 피복된 폐전선을 포함한다),805.1
충청남도 논산시,에이치알씨(주)논산지점,041-742-7791,사업장배출시설계폐기물,폐유리,292.368
충청남도 논산시,에이치알씨(주)논산지점,041-742-7791,사업장배출시설계폐기물,폐콘크리트,122.6
충청남도 논산시,에이치알씨(주)논산지점,041-742-7791,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),2597.59
충청남도 논산시,에이치알씨(주)논산지점,041-742-7791,,수은함유 폐램프,1.1
충청남도 논산시,에이치알씨(주)논산지점,041-742-7791,,폐기계유ㆍ폐작동유(공업용 기계유ㆍ냉동기유ㆍ터어빈유ㆍ베어링윤활유ㆍ압축기유ㆍ유압작동유ㆍ열매체유 및 프로세스유 등을 말한다),3.19
충청남도 논산시,위더스코리아(주),041-732-9456,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),633.96
충청남도 논산시,조인엠(주),041-734-6431,사업장배출시설계폐기물,그 밖의 분진,119.75
충청남도 논산시,태성화학(주),041-733-4501,,그 밖의 폐유,53.33
충청남도 논산시,태성화학(주),041-733-4501,,폐유성페인트,0.3
충청남도 논산시,태창금속산업(주),041-742-8155,사업장배출시설계폐기물,그 밖의 광재류,523.38
충청남도 논산시,태창금속산업(주),041-742-8155,사업장배출시설계폐기물,그 밖의 분진,574.94
충청남도 논산시,태창금속산업(주),041-742-8155,사업장배출시설계폐기물,화학점결폐주물사,824.3
충청남도 논산시,프레시코,,사업장배출시설계폐기물,그 밖의 폐수처리오니,169.36
충청남도 논산시,프레시코,,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),48.63
충청남도 논산시,한국도로공사논산지사,041-435-6551,사업장생활계폐기물,폐토사,255.86
충청남도 논산시,한전원자력연료 논산공장,041-731-2013,사업장배출시설계폐기물,그 밖의 무기성오니,48.24
충청남도 논산시,항상발생,041-733-6870,사업장배출시설계폐기물,폐콘크리트,593.17
충청남도 논산시,현대알루미늄 논산공장,041-730-7644,사업장배출시설계폐기물,그 밖의 분진,334.92
충청남도 논산시,현대알루미늄 논산공장,041-730-7644,사업장배출시설계폐기물,폐콘크리트,367.32
충청남도 논산시,현대알루미늄 논산공장,041-730-7644,사업장생활계폐기물,"(구)목재가공공장 부산물(접착제, 페인트, 기름, 콘크리트 등의 물질이 사용된 목재부산물 및 분진을 말한다)",282.22176
충청남도 논산시,현대알루미늄 논산공장,041-730-7644,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),103.2
충청남도 당진시,(주) 서진캠 당진공장,041-351-5413,사업장배출시설계폐기물,그 밖의 공정오니(무기성),400.29
충청남도 당진시,(주)기린산업,041-354-7166,사업장배출시설계폐기물,폐석고,19.58
충청남도 당진시,(주)기린산업,041-354-7166,사업장배출시설계폐기물,폐유리섬유,37.52
충청남도 당진시,(주)기린산업,041-354-7166,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),86.53
충청남도 당진시,(주)대한솔루션 당진공장,041-356-0281,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),751.7
충청남도 당진시,(주)대한솔루션 당진공장,041-356-0281,사업장배출시설계폐기물,폐활성탄,33.46
충청남도 당진시,(주)대한솔루션 당진공장,041-356-0281,사업장생활계폐기물,음식물류폐기물,2.28
충청남도 당진시,(주)명화금속(당진공장),041-359-8800,사업장배출시설계폐기물,폐수처리오니,84.24
충청남도 당진시,(주)명화금속(당진공장),041-359-8800,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),30.35
충청남도 당진시,(주)명화금속(당진공장),041-359-8800,사업장배출시설계폐기물,폐활성탄,5
충청남도 당진시,(주)모다이노칩,,사업장생활계폐기물,음식물류폐기물,4.62
충청남도 당진시,(주)모다이노칩,,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),56.02
충청남도 당진시,(주)석문에너지,041-351-4300,사업장배출시설계폐기물,"(구)산업현장의 실외목재구조물에서 발생되는 폐목재, 폐선박 및 차량에서 나오는 목재, 건축물 화재현장에서 발생한 폐목재, 냉각탑, 산업용 바닥재 등에 사용된 폐목재",15.5
충청남도 당진시,(주)석문에너지,041-351-4300,사업장배출시설계폐기물,그 밖의 폐목재류,410.666
충청남도 당진시,(주)석문에너지,041-351-4300,사업장배출시설계폐기물,그 밖의 폐섬유,20.79
충청남도 당진시,(주)석문에너지,041-351-4300,사업장배출시설계폐기물,사업장폐기물 소각시설 바닥재,12160.05
충청남도 당진시,(주)석문에너지,041-351-4300,사업장배출시설계폐기물,사업장폐기물 소각시설 비산재,12876.4
충청남도 당진시,(주)석문에너지,041-351-4300,사업장배출시설계폐기물,폐내화물,47.98
충청남도 당진시,(주)석문에너지,041-351-4300,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),3.5
충청남도 당진시,(주)석영에스텍,041-354-3611,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),38.11
충청남도 당진시,(주)선우,041-355-4611,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),17.29
충청남도 당진시,(주)알테크노메탈,041-357-9892,사업장배출시설계폐기물,그 밖의 광재류,109.8
충청남도 당진시,(주)알테크노메탈,041-357-9892,사업장배출시설계폐기물,그 밖의 분진,1076.28
충청남도 당진시,(주)알테크노메탈,041-357-9892,사업장배출시설계폐기물,비철금속제련공정광재,4737.17
충청남도 당진시,(주)알테크노메탈,041-357-9892,사업장배출시설계폐기물,폐내화물,184
충청남도 당진시,(주)알테크노메탈,041-357-9892,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),64.44
충청남도 당진시,(주)이클린워터,041-430-8870,사업장배출시설계폐기물,그 밖의 공정오니(무기성),2662.8
충청남도 당진시,(주)이클린워터,041-430-8870,사업장생활계폐기물,그 밖의 폐기물,25.89
충청남도 당진시,(주)이클린워터,041-430-8870,,그 밖의 공정오니,2158.46
충청남도 당진시,(주)이클린워터,041-430-8870,,그 밖의 폐산,15.23
충청남도 당진시,(주)중앙금속,041-363-0746,사업장배출시설계폐기물,그 밖의 광재류,195.49
충청남도 당진시,(주)중앙금속,041-363-0746,사업장배출시설계폐기물,그 밖의 분진,75.36
충청남도 당진시,(주)중앙금속,041-363-0746,사업장배출시설계폐기물,비철금속제련공정광재,452.04
충청남도 당진시,(주)중앙금속,041-363-0746,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),3.52
충청남도 당진시,(주)케이엔제이(당진),070-7201-8502,사업장배출시설계폐기물,폐내화물,58.38
충청남도 당진시,(주)케이엔제이(당진),070-7201-8502,사업장배출시설계폐기물,폐수처리오니,7.03
충청남도 당진시,(주)케이엔제이(당진),070-7201-8502,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),14.1
충청남도 당진시,GS EPS(주),041-351-2071,사업장배출시설계폐기물,그 밖의 폐기물,4.16
충청남도 당진시,GS EPS(주),041-351-2071,사업장배출시설계폐기물,그 밖의 폐목재류,519.67
충청남도 당진시,GS EPS(주),041-351-2071,사업장배출시설계폐기물,그 밖의 폐섬유,9.54
충청남도 당진시,GS EPS(주),041-351-2071,사업장배출시설계폐기물,사업장폐기물 소각시설 바닥재,39053.36
충청남도 당진시,GS EPS(주),041-351-2071,사업장배출시설계폐기물,사업장폐기물 소각시설 비산재,52001.51
충청남도 당진시,GS EPS(주),041-351-2071,사업장배출시설계폐기물,폐수처리오니,80.86
충청남도 당진시,GS EPS(주),041-351-2071,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),356.41
충청남도 당진시,GS EPS(주),041-351-2071,사업장배출시설계폐기물,폐흡착제,42.63
충청남도 당진시,GS EPS(주),041-351-2071,,"그 밖의 폐광물유[아스팔트유ㆍ그리스(grease)ㆍ방청유 및 수용성절삭유, 20퍼센트 이상의 이물질이 함유된 폐유, 고체상태의 폐유 등을 말한다]",19.03
충청남도 당진시,광성기업(주),041-359-3800,사업장생활계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),95.01
충청남도 당진시,당진그린자동차해체재활용산업,041-357-3388,사업장배출시설계폐기물,그 밖의 폐합성고분자화합물(합성수지류로 피복된 폐전선을 포함한다),9.1948
충청남도 당진시,당진그린자동차해체재활용산업,041-357-3388,사업장배출시설계폐기물,자동차 폐타이어,44.02
충청남도 당진시,당진그린자동차해체재활용산업,041-357-3388,사업장배출시설계폐기물,자동차회수폐냉매물질,0.11532
충청남도 당진시,당진그린자동차해체재활용산업,041-357-3388,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),22.698
충청남도 당진시,당진그린자동차해체재활용산업,041-357-3388,,폐황산이 포함된 2차폐축전지,28.872
충청남도 당진시,대생리클린(주),041-430-7733,사업장배출시설계폐기물,음식물류폐기물처리잔재물(액상의 경우만 해당한다),8386.19
충청남도 당진시,대생리클린(주),041-430-7733,사업장배출시설계폐기물,중간가공음식물류폐기물,5829.73
충청남도 당진시,대생리클린(주),041-430-7733,사업장배출시설계폐기물,폐식용유(식용을 목적으로 식품 재료와 원료를 제조ㆍ조리ㆍ가공하거나 식용유를 유통ㆍ사용 또는 음식물류 폐기물을 처리하는 과정에서 발생하는 기름을 말한다),155.67
충청남도 당진시,대생리클린(주),041-430-7733,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),449.77
충청남도 당진시,동양에너텍(주),041-363-7733,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),0
충청남도 당진시,등운금속 (주)당진,,사업장배출시설계폐기물,그 밖의 폐금속류,23.98
충청남도 당진시,등운금속 (주)당진,,사업장배출시설계폐기물,폐토사,23.39
충청남도 당진시,등운금속 (주)당진,,사업장배출시설계폐기물,폐합성수지류(폐염화비닐수지류는 제외한다),329.68
충청남도 당진시,신충청남도자동차전문정비사업조합,041-363-4384,,"그 밖의 폐광물유[아스팔트유ㆍ그리스(grease)ㆍ방청유 및 수용성절삭유, 20퍼센트 이상의 이물질이 함유된 폐유, 고체상태의 폐유 등을 말한다]",78.27
충청남도 당진시,신충청남도자동차전문정비사업조합,041-363-4384,,그 밖의 폐유기용제,0.46
충청남도 당진시,신충청남도자동차전문정비사업조합,041-363-4384,,폐오일필터,18.39
